image,subj_ident_pre,subj_ident_gray,subj_ident_post,verbal_acc_pre,verbal_acc_gray,verbal_acc_post,sem_dist_pre,sem_dist_gray,sem_dist_post,sem_entropy_pre,sem_entropy_gray,sem_entropy_post,diff_mean_subj_ident,diff_mean_verbal_acc,diff_mean_sem_dist,diff_mean_sem_entropy,info_gain_sem_dist,info_gain_entropy,info_gain_sem_dist_gray,info_gain_entropy_gray
lid,0.7058823529411765,1.0,1.0,0.0,0.7647058823529411,0.7058823529411765,0.4219971004284789,0.5102158873860164,0.5033194140573491,0.6998428398862386,0.9933927290103626,1.311278124459133,0.2941176470588235,0.7058823529411765,0.08132231362887027,0.6114352845728943,-0.08132231362887027,-0.6114352845728943,-0.08821878695753754,-0.29354988912412394
life_jacket,0.7368421052631579,0.8947368421052632,1.0,0.4736842105263157,0.6842105263157895,0.7777777777777778,0.2259007832856152,0.0439056140809865,0.0653949035384108,2.091917186688699,0.6998428398862386,0.951994081908783,0.26315789473684215,0.3040935672514621,-0.16050587974720437,-1.1399231047799163,0.16050587974720437,1.1399231047799163,0.1819951692046287,1.3920743468024606
lifesaver,0.9333333333333332,0.9333333333333332,1.0,0.0666666666666666,0.0666666666666666,0.2,0.2030308493735758,0.0671302073688294,0.0527451629326517,2.049452072789394,1.6171895725927152,1.809200032697812,0.06666666666666676,0.13333333333333341,-0.1502856864409241,-0.2402520400915822,0.1502856864409241,0.2402520400915822,0.13590064200474639,0.4322625001966789
light_switch,0.2857142857142857,0.9285714285714286,0.8571428571428571,0.0,0.5714285714285714,0.3571428571428571,,0.0,0.0,2.2810361125534233,0.9219280948873624,1.8799649487271108,0.5714285714285714,0.3571428571428571,,-0.40107116382631247,,0.40107116382631247,,1.359108017666061
lightbulb,0.8888888888888888,1.0,1.0,0.1666666666666666,0.1111111111111111,0.1111111111111111,0.0,0.0360823472600497,0.0,0.74959525725948,0.946372935985442,0.9055872616982604,0.11111111111111116,-0.0555555555555555,0.0,0.15599200443878047,0.0,-0.15599200443878047,-0.0360823472600497,-0.19677767872596208
lighter,0.8235294117647058,1.0,1.0,0.7647058823529411,0.8823529411764706,0.8235294117647058,0.1009946002333444,0.0,0.052496475028623,0.6998428398862386,-0.0,0.3533593350214213,0.17647058823529416,0.05882352941176472,-0.0484981252047214,-0.3464835048648173,0.0484981252047214,0.3464835048648173,0.1009946002333444,0.6998428398862386
lightning_bug,0.9333333333333332,0.9333333333333332,1.0,0.0,0.0,0.0,0.3805974274164224,0.3638678099043849,0.3638678099043849,1.4885252948977483,1.7004397181410922,1.7004397181410922,0.06666666666666676,0.0,-0.016729617512037498,0.21191442324334386,0.016729617512037498,-0.21191442324334386,0.016729617512037498,-0.21191442324334386
lime,0.9285714285714286,0.7857142857142857,1.0,0.0,0.5,0.5,0.4224350838284161,0.1562291389976686,0.212265727095413,2.4464393446710155,1.780672129520887,1.9473387961875537,0.0714285714285714,0.5,-0.2101693567330031,-0.49910054848346186,0.2101693567330031,0.49910054848346186,0.2662059448307475,0.6657672151501286
limousine,1.0,1.0,0.95,0.5,0.55,0.55,0.0,0.0,0.0,0.954434002924965,0.8960382325345574,0.8960382325345574,-0.050000000000000044,0.050000000000000044,0.0,-0.058395770390407664,0.0,0.058395770390407664,0.0,0.058395770390407664
lingerie,0.5,0.9444444444444444,1.0,0.1111111111111111,0.3888888888888889,0.5555555555555556,0.3953759155154464,0.1642221152913105,0.1106134611378638,3.084962500721156,1.780672129520887,1.2916919971380596,0.5,0.4444444444444445,-0.2847624543775826,-1.7932705035830965,0.2847624543775826,1.7932705035830965,0.23115380022413587,1.3042903712002691
lip_balm,0.5555555555555556,0.9444444444444444,1.0,0.1111111111111111,0.7222222222222222,0.7222222222222222,0.545652079516905,0.108053792745944,0.0840676881638566,3.5,0.9780155566622414,0.6962122601251458,0.4444444444444444,0.6111111111111112,-0.4615843913530484,-2.803787739874854,0.4615843913530484,2.803787739874854,0.43759828677096096,2.5219844433377587
lip_gloss,0.2916666666666667,0.9583333333333334,0.9166666666666666,0.0,0.1666666666666666,0.1666666666666666,0.731773875162493,0.2666346778232901,0.2751024062741193,3.625,2.2841837197791888,2.3134597501718237,0.625,0.1666666666666666,-0.45667146888837373,-1.3115402498281763,0.45667146888837373,1.3115402498281763,0.46513919733920295,1.3408162802208112
lipstick,0.5555555555555556,0.9444444444444444,0.8888888888888888,0.5,0.7222222222222222,0.7777777777777778,0.2243436808330228,0.0241887420698378,0.0452234062787145,1.7695459925589747,0.3712323266408756,0.3533593350214213,0.33333333333333326,0.2777777777777778,-0.17912027455430832,-1.4161866575375535,0.17912027455430832,1.4161866575375535,0.20015493876318502,1.3983136659180992
lizard,0.7058823529411765,1.0,1.0,0.1764705882352941,0.8235294117647058,0.7647058823529411,0.2908826531650979,0.0,0.0822305290234547,1.896240625180289,-0.0,0.8683927290103626,0.2941176470588235,0.588235294117647,-0.20865212414164325,-1.0278478961699264,0.20865212414164325,1.0278478961699264,0.2908826531650979,1.896240625180289
llama,0.75,0.875,0.9375,0.1875,0.6875,0.6875,0.1916821214266316,0.026897894714472,0.026897894714472,2.113283334294875,0.7732283485249176,0.7732283485249176,0.1875,0.5,-0.1647842267121596,-1.3400549857699573,0.1647842267121596,1.3400549857699573,0.1647842267121596,1.3400549857699573
lobster,0.1052631578947368,0.8421052631578947,0.4736842105263157,0.0,0.631578947368421,0.4736842105263157,0.7137759151036805,0.0328497432697906,0.2439804255174568,3.2516291673878226,0.7345299214394703,1.7695459925589747,0.3684210526315789,0.4736842105263157,-0.46979548958622375,-1.4820831748288479,0.46979548958622375,1.4820831748288479,0.6809261718338899,2.5170992459483523
lock,0.238095238095238,1.0,0.9523809523809524,0.2857142857142857,0.4761904761904761,0.4761904761904761,0.4281728012032514,0.1536098635109945,0.163219639610695,2.9056390622295662,1.3328204045850196,1.4237949406953985,0.7142857142857144,0.1904761904761904,-0.26495316159255644,-1.4818441215341678,0.26495316159255644,1.4818441215341678,0.2745629376922569,1.5728186576445466
locker,0.5789473684210527,1.0,0.9473684210526316,0.1052631578947368,0.7368421052631579,0.6842105263157895,0.6185842284661119,0.0,0.0,2.8453509366224363,-0.0,-0.0,0.368421052631579,0.5789473684210527,-0.6185842284661119,-2.8453509366224363,0.6185842284661119,2.8453509366224363,0.6185842284661119,2.8453509366224363
locket,0.0476190476190476,0.9523809523809524,0.2857142857142857,0.0,0.4285714285714285,0.0952380952380952,0.6482580635503271,0.2760157572049478,0.5506236185410437,3.906890595608518,1.675143246409987,3.6901165175936654,0.23809523809523808,0.0952380952380952,-0.09763444500928342,-0.21677407801485238,0.09763444500928342,0.21677407801485238,0.3722423063453793,2.231747349198531
log,0.3888888888888889,0.9444444444444444,0.9444444444444444,0.2222222222222222,0.6666666666666666,0.6666666666666666,0.4995916493541864,0.0657055567694815,0.0657055567694815,2.6644977792004614,0.5916727785823275,0.5916727785823275,0.5555555555555556,0.4444444444444444,-0.4338860925847049,-2.072825000618134,0.4338860925847049,2.072825000618134,0.4338860925847049,2.072825000618134
loincloth,0.25,0.9166666666666666,1.0,0.0833333333333333,0.4166666666666667,0.4166666666666667,0.4744883839775426,0.177856329080334,0.177856329080334,2.584962500721156,1.2987949406953985,1.2987949406953985,0.75,0.33333333333333337,-0.2966320548972086,-1.2861675600257576,0.2966320548972086,1.2861675600257576,0.2966320548972086,1.2861675600257576
lollipop,0.4285714285714285,1.0,0.5714285714285714,0.0,0.8571428571428571,0.3571428571428571,0.6311181472673265,0.0,0.3492262209283213,3.2776134368191157,-0.0,2.2221915755066783,0.1428571428571429,0.3571428571428571,-0.2818919263390052,-1.0554218613124373,0.2818919263390052,1.0554218613124373,0.6311181472673265,3.2776134368191157
loom,0.3636363636363636,0.7142857142857143,1.0,0.1818181818181818,0.238095238095238,0.238095238095238,0.4949895987057712,0.4130331611787113,0.4040623696599568,3.375,2.698660460401115,2.1266144718101816,0.6363636363636365,0.0562770562770562,-0.0909272290458144,-1.2483855281898184,0.0909272290458144,1.2483855281898184,0.08195643752705989,0.6763395395988852
loveseat,0.6666666666666666,0.8666666666666667,0.9333333333333332,0.0,0.0,0.0,0.1747665388098572,0.1777559216760351,0.1777559216760351,1.584962500721156,1.5262349099495227,1.5262349099495227,0.2666666666666666,0.0,0.002989382866177892,-0.058727590771633364,-0.002989382866177892,0.058727590771633364,-0.002989382866177892,0.058727590771633364
luggage,0.8181818181818182,1.0,0.9090909090909092,0.2272727272727272,0.2727272727272727,0.2727272727272727,0.1228228693918046,0.1197522976570095,0.1197522976570095,0.961236604722876,0.9709505944546686,0.9709505944546686,0.09090909090909094,0.0454545454545455,-0.003070571734795108,0.009713989731792605,0.003070571734795108,-0.009713989731792605,0.003070571734795108,-0.009713989731792605
lumber,0.2941176470588235,1.0,0.8235294117647058,0.0588235294117647,0.1176470588235294,0.1176470588235294,0.6026088630096464,0.535797686947063,0.5201053960278276,2.617492461184755,2.950212064914747,2.873140679513133,0.5294117647058824,0.0588235294117647,-0.08250346698181887,0.2556482183283779,0.08250346698181887,-0.2556482183283779,0.06681117606258347,-0.33271960372999176
lunchbox,1.0,1.0,1.0,0.875,0.9375,0.875,0.0355130796357839,0.0,0.0,0.3533593350214213,-0.0,-0.0,0.0,0.0,-0.0355130796357839,-0.3533593350214213,0.0355130796357839,0.3533593350214213,0.0355130796357839,0.3533593350214213
macadamia,0.4166666666666667,0.75,0.8333333333333334,0.0,0.0,0.0,0.517299094711728,0.4713302427056528,0.4760649323215147,3.044110417748401,2.0558279011639637,3.1813663288914578,0.4166666666666667,0.0,-0.04123416239021327,0.13725591114305669,0.04123416239021327,-0.13725591114305669,0.045968852006075145,0.9882825165844373
macaroni,0.3333333333333333,1.0,1.0,0.1428571428571428,0.4,0.45,0.4229527596391203,0.1381481160000283,0.1691478226165682,2.9852281360342516,1.2639334294856337,1.7263472243434208,0.6666666666666667,0.3071428571428572,-0.25380493702255214,-1.2588809116908308,0.25380493702255214,1.2588809116908308,0.284804643639092,1.721294706548618
machete,0.0769230769230769,0.8461538461538461,0.8461538461538461,0.0769230769230769,0.3076923076923077,0.3846153846153846,0.588825627540368,0.2606455066393591,0.2503858757997379,3.321928094887362,2.2810361125534233,2.4040097573248604,0.7692307692307693,0.3076923076923077,-0.3384397517406301,-0.9179183375625017,0.3384397517406301,0.9179183375625017,0.32818012090100895,1.0408919823339389
machine_gun,0.4444444444444444,0.9444444444444444,0.8888888888888888,0.2222222222222222,0.5,0.5,0.3936343864013539,0.2273180416821413,0.2501182458118075,2.0670314951575843,1.49692754611459,1.7263472243434208,0.4444444444444444,0.2777777777777778,-0.14351614058954637,-0.3406842708141635,0.14351614058954637,0.3406842708141635,0.1663163447192126,0.5701039490429944
maggot,0.5882352941176471,0.8823529411764706,0.9411764705882352,0.1176470588235294,0.5294117647058824,0.5882352941176471,0.4791492516764175,0.1822250753236613,0.1662282510356318,3.0220552088742,1.471602261409798,1.4237949406953985,0.3529411764705881,0.4705882352941177,-0.31292100064078565,-1.5982602681788016,0.31292100064078565,1.5982602681788016,0.29692417635275614,1.550452947464402
magnet,0.1176470588235294,0.5882352941176471,0.6875,0.0588235294117647,0.4117647058823529,0.3125,0.6612777208651581,0.3525106720993373,0.4331173515173152,3.4594316186372978,1.8322488896002305,2.450825794518088,0.5698529411764706,0.2536764705882353,-0.22816036934784295,-1.00860582411921,0.22816036934784295,1.00860582411921,0.30876704876582084,1.6271827290370673
magnifier,0.0869565217391304,0.6086956521739131,0.8260869565217391,0.0,0.4347826086956521,0.4782608695652174,0.6105356832598485,0.1712761336983621,0.1625136449115268,3.8073549220576055,2.05621500939744,2.024726036394697,0.7391304347826088,0.4782608695652174,-0.4480220383483217,-1.7826288856629087,0.4480220383483217,1.7826288856629087,0.43925954956148644,1.7511399126601654
magnifying_glass,0.7692307692307693,0.9230769230769232,0.8461538461538461,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.0,0.0589271351874192,0.0589271351874192,-0.0,0.4394969869215134,0.4394969869215134,0.07692307692307687,0.0,0.0589271351874192,0.4394969869215134,-0.0589271351874192,-0.4394969869215134,-0.0589271351874192,-0.4394969869215134
mail,0.4545454545454545,1.0,0.9,0.0,0.0909090909090909,0.2,0.7217661817665043,0.4797580342997665,0.3102171371813248,2.9219280948873623,2.4056390622295662,2.75,0.44545454545454555,0.2,-0.4115490445851795,-0.17192809488736227,0.4115490445851795,0.17192809488736227,0.24200814746673782,0.516289032657796
mailbox,0.1304347826086956,0.9565217391304348,0.8695652173913043,0.0,0.4347826086956521,0.4347826086956521,0.5133793711149174,0.0133545651517553,0.0882870755325028,3.0565647621309537,1.221047785179718,1.6794293668139548,0.7391304347826088,0.4347826086956521,-0.42509229558241457,-1.377135395316999,0.42509229558241457,1.377135395316999,0.5000248059631621,1.8355169769512358
makeup,0.32,1.0,0.96,0.0,0.08,0.12,0.6691881199023718,0.0464266638091629,0.0842533098610581,3.5724694587701356,0.9567657083663144,1.3342094594480487,0.6399999999999999,0.12,-0.5849348100413138,-2.2382599993220866,0.5849348100413138,2.2382599993220866,0.6227614560932089,2.615703750403821
mallet,0.7777777777777778,1.0,0.9444444444444444,0.5555555555555556,0.7222222222222222,0.7222222222222222,0.1825709194890473,0.0980084572072095,0.0980084572072095,1.5589385323502774,0.8683927290103626,0.8683927290103626,0.16666666666666663,0.16666666666666663,-0.0845624622818378,-0.6905458033399148,0.0845624622818378,0.6905458033399148,0.0845624622818378,0.6905458033399148
man,0.6,0.95,0.8,0.4,0.7,0.5,0.2370148902655259,0.080951124292188,0.2290389487327809,1.272905595320056,0.8343470230852538,1.6627992560224794,0.20000000000000007,0.09999999999999998,-0.007975941532745001,0.38989366070242326,0.007975941532745001,-0.38989366070242326,0.15606376597333793,0.4385585722348023
manatee,0.5714285714285714,0.7857142857142857,1.0,0.0714285714285714,0.2857142857142857,0.3571428571428571,0.3885359885991646,0.3229826971882419,0.2999125045319389,2.038159681645953,1.8262452584026092,1.809200032697812,0.4285714285714286,0.2857142857142857,-0.0886234840672257,-0.22895964894814091,0.0886234840672257,0.22895964894814091,0.0655532914109227,0.21191442324334364
mandolin,0.9444444444444444,0.9444444444444444,1.0,0.0,0.1111111111111111,0.1111111111111111,0.1807852783423988,0.164788985982539,0.164788985982539,0.3533593350214213,1.9068905956085187,1.9068905956085187,0.05555555555555558,0.1111111111111111,-0.015996292359859804,1.5535312605870975,0.015996292359859804,-1.5535312605870975,0.015996292359859804,-1.5535312605870975
mango,0.3809523809523809,0.9047619047619048,0.9523809523809524,0.2857142857142857,0.6666666666666666,0.6190476190476191,0.2621789169462333,0.0923709857047265,0.0973491425541014,3.197159723424149,1.6567796494470397,1.8166422780956524,0.5714285714285716,0.33333333333333337,-0.1648297743921319,-1.3805174453284967,0.1648297743921319,1.3805174453284967,0.16980793124150678,1.5403800739771094
manhole,0.5384615384615384,0.8461538461538461,0.9230769230769232,0.0,0.3076923076923077,0.3076923076923077,0.6887893399645478,0.2922882037577062,0.2922882037577062,2.5216406363433186,1.7219280948873623,1.7219280948873623,0.3846153846153848,0.3076923076923077,-0.39650113620684163,-0.7997125414559563,0.39650113620684163,0.7997125414559563,0.39650113620684163,0.7997125414559563
mannequin,0.2083333333333333,1.0,0.8333333333333334,0.0416666666666666,0.4166666666666667,0.3333333333333333,0.5297971841751857,0.0,0.0972541834099109,3.5465935642949384,1.4152689500270954,2.063202513215852,0.6250000000000001,0.29166666666666674,-0.43254300076527485,-1.4833910510790864,0.43254300076527485,1.4833910510790864,0.5297971841751857,2.131324614267843
mantle,0.1176470588235294,0.9411764705882352,0.9411764705882352,0.0,0.0588235294117647,0.0588235294117647,0.6542394991081294,0.2321797914182266,0.2840874066849597,3.0271691184406184,2.9312089489103235,2.9852281360342516,0.8235294117647057,0.0588235294117647,-0.3701520924231697,-0.04194098240636679,0.3701520924231697,0.04194098240636679,0.4220597076899028,0.09596016953029496
map,0.3571428571428571,1.0,0.9285714285714286,0.5714285714285714,0.8571428571428571,0.7142857142857143,0.2120864598474356,0.0,0.1238983138357955,1.2776134368191154,-0.0,0.8166890883150209,0.5714285714285715,0.1428571428571429,-0.0881881460116401,-0.4609243485040946,0.0881881460116401,0.4609243485040946,0.2120864598474356,1.2776134368191154
maple_syrup,0.3846153846153846,0.8461538461538461,0.9230769230769232,0.0,0.1538461538461538,0.1538461538461538,0.6250701612185137,0.3536733984680149,0.3718945860396859,3.095795255000934,2.6464393446710153,2.663532754804255,0.5384615384615387,0.1538461538461538,-0.25317557517882777,-0.4322625001966789,0.25317557517882777,0.4322625001966789,0.2713967627504988,0.44935591032991873
margarita,0.2222222222222222,1.0,0.5555555555555556,0.1111111111111111,0.3888888888888889,0.2777777777777778,0.6075875426674413,0.1517855841629405,0.3795910635426416,2.94770277922009,1.5510981710072649,2.450825794518088,0.33333333333333337,0.16666666666666669,-0.2279964791247997,-0.49687698470200203,0.2279964791247997,0.49687698470200203,0.4558019585045008,1.396604608212825
marijuana,0.85,0.95,0.9,0.1,0.15,0.2,0.4482210733924515,0.4168800517716619,0.3755891985033308,2.25,2.0566416671474372,1.9254106352407232,0.050000000000000044,0.1,-0.0726318748891207,-0.3245893647592768,0.0726318748891207,0.3245893647592768,0.03134102162078961,0.19335833285256276
marker,0.5,0.7857142857142857,0.7857142857142857,0.0,0.5714285714285714,0.3571428571428571,0.7840315701060737,0.2220090089633688,0.3832809248547207,3.584962500721156,1.5216406363433184,2.406666316740689,0.2857142857142857,0.3571428571428571,-0.400750645251353,-1.1782961839804669,0.400750645251353,1.1782961839804669,0.5620225611427049,2.063321864377838
marmalade,0.0588235294117647,0.4705882352941176,0.6470588235294118,0.0,0.1176470588235294,0.0588235294117647,0.6248407890328692,0.5693488542976454,0.5745541398821323,3.2776134368191157,2.866247897312731,3.5465935642949384,0.5882352941176471,0.0588235294117647,-0.050286649150736884,0.2689801274758228,0.050286649150736884,-0.2689801274758228,0.05549193473522385,0.41136553950638444
mascara,0.3888888888888889,0.9444444444444444,1.0,0.1111111111111111,0.6666666666666666,0.6666666666666666,0.6078661006295718,0.0431809647581366,0.0902040752611855,3.378783493486176,0.7345299214394703,1.0389205950315936,0.6111111111111112,0.5555555555555556,-0.5176620253683863,-2.339862898454582,0.5176620253683863,2.339862898454582,0.5646851358714352,2.6442535720467055
mashed_potato,0.7857142857142857,0.7857142857142857,0.8571428571428571,0.0,0.4285714285714285,0.4285714285714285,0.4452516254299269,0.1955186178702979,0.1812301754753741,2.9219280948873623,1.570950594454669,1.7709505944546688,0.0714285714285714,0.4285714285714285,-0.2640214499545528,-1.1509775004326934,0.2640214499545528,1.1509775004326934,0.24973300755962902,1.3509775004326934
mask,0.5625,0.9375,0.9375,0.1875,0.5625,0.5625,0.4415815797194559,0.0593799527706806,0.1079635504921465,1.295461844238322,0.4689955935892812,0.6840384356390417,0.375,0.375,-0.3336180292273094,-0.6114234085992802,0.3336180292273094,0.6114234085992802,0.3822016269487753,0.8264662506490407
mast,0.1052631578947368,1.0,0.8947368421052632,0.0,0.3157894736842105,0.3157894736842105,0.5677522150192009,0.2639455167519213,0.2664696773067296,3.2776134368191157,2.0458416408851736,2.0741647430225756,0.7894736842105263,0.3157894736842105,-0.3012825377124713,-1.20344869379654,0.3012825377124713,1.20344869379654,0.30380669826727963,1.231771795933942
mat,0.8421052631578947,1.0,1.0,0.1578947368421052,0.2105263157894736,0.2105263157894736,0.4197312134540941,0.3500751222625087,0.3433429083728451,2.29882524500305,1.548565226030918,1.561278124459133,0.1578947368421053,0.05263157894736839,-0.076388305081249,-0.7375471205439172,0.076388305081249,0.7375471205439172,0.06965609119158539,0.7502600189721322
match,0.2105263157894736,0.9473684210526316,0.8947368421052632,0.0,0.7894736842105263,0.6842105263157895,0.6784174037590389,0.0,0.1599422575181205,2.873140679513133,-0.0,1.2577148214953864,0.6842105263157896,0.6842105263157895,-0.5184751462409184,-1.6154258580177467,0.5184751462409184,1.6154258580177467,0.6784174037590389,2.873140679513133
matchbox,0.3333333333333333,0.6666666666666666,0.8888888888888888,0.1666666666666666,0.6666666666666666,0.6666666666666666,0.4923014345800771,0.1045198620819631,0.1045198620819631,3.0271691184406184,1.0389205950315936,1.0389205950315936,0.5555555555555556,0.5,-0.38778157249811396,-1.9882485234090248,0.38778157249811396,1.9882485234090248,0.38778157249811396,1.9882485234090248
mattress,0.45,1.0,0.9,0.1,0.55,0.4,0.4332978073721755,0.0652514772331311,0.1956416810186076,2.873140679513133,0.74959525725948,1.807354922057604,0.45,0.30000000000000004,-0.2376561263535679,-1.0657857574555292,0.2376561263535679,1.0657857574555292,0.3680463301390444,2.1235454222536534
measuring_cup,0.7647058823529411,1.0,0.9411764705882352,0.0588235294117647,0.3529411764705882,0.3529411764705882,0.4080250385851566,0.2580636753048776,0.2618243622721588,2.4662478973127313,1.8062389286533895,1.965596230357602,0.17647058823529405,0.2941176470588235,-0.14620067631299782,-0.5006516669551293,0.14620067631299782,0.5006516669551293,0.14996136328027898,0.6600089686593418
meat,0.0666666666666666,0.8666666666666667,0.7333333333333333,0.0666666666666666,0.4,0.4,0.5348856916808236,0.1740263508036746,0.2415690552552669,3.180832987205441,1.6143308351592656,1.870253816431622,0.6666666666666667,0.3333333333333334,-0.29331663642555666,-1.310579170773819,0.29331663642555666,1.310579170773819,0.360859340877149,1.5665021520461755
meat_grinder,0.1764705882352941,0.9411764705882352,0.5882352941176471,0.0,0.3529411764705882,0.2941176470588235,0.7376250908187331,0.2790875326139426,0.393922169417055,3.521640636343319,1.8676338909712125,2.450825794518088,0.411764705882353,0.2941176470588235,-0.3437029214016781,-1.0708148418252312,0.3437029214016781,1.0708148418252312,0.4585375582047905,1.6540067453721066
meatball,0.2666666666666666,0.6666666666666666,0.8666666666666667,0.0666666666666666,0.4666666666666667,0.4666666666666667,0.5291411126613045,0.2357407004283425,0.2815537949789248,3.321928094887362,2.403677461028802,2.403677461028802,0.6000000000000001,0.4000000000000001,-0.24758731768237968,-0.9182506338585603,0.24758731768237968,0.9182506338585603,0.293400412232962,0.9182506338585603
meatloaf,0.3043478260869565,0.782608695652174,0.8260869565217391,0.0,0.1739130434782608,0.217391304347826,0.4603289090924875,0.2377808446239972,0.2368972029111866,3.5724312513221195,3.1368637096073178,3.290321609248305,0.5217391304347827,0.217391304347826,-0.22343170618130093,-0.2821096420738143,0.22343170618130093,0.2821096420738143,0.22254806446849032,0.4355675417148017
medal,0.8235294117647058,0.9411764705882352,0.9411764705882352,0.0588235294117647,0.8823529411764706,0.8823529411764706,0.624701653333697,0.0,0.0,3.378783493486176,0.3372900666170139,0.3372900666170139,0.11764705882352933,0.8235294117647058,-0.624701653333697,-3.041493426869162,0.624701653333697,3.041493426869162,0.624701653333697,3.041493426869162
meerkat,0.6842105263157895,0.8947368421052632,0.9473684210526316,0.4736842105263157,0.6842105263157895,0.631578947368421,0.1985399655524199,0.0764344480352275,0.1202853197419402,2.1739731346044096,0.9933927290103626,1.5569010760354054,0.26315789473684215,0.1578947368421053,-0.0782546458104797,-0.6170720585690042,0.0782546458104797,0.6170720585690042,0.1221055175171924,1.180580405594047
megaphone,0.7777777777777778,0.9444444444444444,0.8888888888888888,0.2777777777777778,0.4444444444444444,0.2777777777777778,0.3567507977327937,0.2027045506520504,0.3747812741199689,2.4040097573248604,1.584962500721156,2.2221915755066783,0.11111111111111105,0.0,0.0180304763871752,-0.1818181818181821,-0.0180304763871752,0.1818181818181821,0.15404624708074333,0.8190472566037044
melon,0.1428571428571428,0.8571428571428571,1.0,0.0,0.4285714285714285,0.4285714285714285,0.4361909679929213,0.0940211362776229,0.0940211362776229,2.807354922057604,1.570950594454669,1.570950594454669,0.8571428571428572,0.4285714285714285,-0.34216983171529836,-1.2364043276029353,0.34216983171529836,1.2364043276029353,0.34216983171529836,1.2364043276029353
memory_stick,0.9523809523809524,1.0,1.0,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.0,0.0,0.0,0.6998428398862386,1.386274093895968,1.497385205007079,0.04761904761904756,0.0,0.0,0.7975423651208404,0.0,-0.7975423651208404,0.0,-0.6864312540097293
metal_detector,0.2941176470588235,1.0,0.7647058823529411,0.1176470588235294,0.7647058823529411,0.5882352941176471,0.6467002066797637,0.0,0.1303879209103564,3.095795255000934,-0.0,0.8166890883150209,0.47058823529411764,0.4705882352941177,-0.5163122857694074,-2.279106166685913,0.5163122857694074,2.279106166685913,0.6467002066797637,3.095795255000934
metronome,0.25,1.0,0.7333333333333333,0.125,0.5,0.4666666666666667,0.4595713660989207,0.2532495586968481,0.2862897301561214,2.5216406363433186,1.854285871987246,1.9473387961875537,0.4833333333333333,0.3416666666666667,-0.17328163594279927,-0.5743018401557649,0.17328163594279927,0.5743018401557649,0.20632180740207257,0.6673547643560727
microphone,0.8823529411764706,1.0,1.0,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.11764705882352944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
microscope,0.8181818181818182,0.9090909090909092,1.0,0.4545454545454545,0.8181818181818182,0.7272727272727273,0.2804277409258442,0.0363135061807002,0.084786260051999,2.1609640474436813,0.4689955935892812,0.9219280948873624,0.18181818181818177,0.2727272727272728,-0.1956414808738452,-1.239035952556319,0.1956414808738452,1.239035952556319,0.24411423474514402,1.6919684538544
microwave,0.1304347826086956,0.9565217391304348,0.7391304347826086,0.0,0.8695652173913043,0.6086956521739131,0.7600830786108846,0.0,0.1907614118667392,3.521640636343319,-0.0,1.3372449392958772,0.6086956521739131,0.6086956521739131,-0.5693216667441454,-2.184395697047442,0.5693216667441454,2.184395697047442,0.7600830786108846,3.521640636343319
milk,0.9444444444444444,1.0,1.0,0.0,0.3333333333333333,0.2777777777777778,0.5433361122087653,0.3320041990672647,0.3794030890378224,1.6922718656836109,1.247556248918266,1.198192411043098,0.05555555555555558,0.2777777777777778,-0.16393302317094294,-0.49407945464051295,0.16393302317094294,0.49407945464051295,0.21133191314150063,0.44471561676534477
milkshake,0.5263157894736842,1.0,1.0,0.0,0.0,0.0,0.490819298800958,0.4095576029026816,0.3889856448804549,2.969389419529156,2.552179697066548,2.1916116417513782,0.4736842105263158,0.0,-0.10183365392050309,-0.7777777777777777,0.10183365392050309,0.7777777777777777,0.08126169589827636,0.4172097224626081
minivan,0.9230769230769232,1.0,1.0,0.0,0.0,0.0,0.2580723895253562,0.2694677694384405,0.2585815490354459,1.789929075309999,1.6171895725927152,1.2406705316766884,0.07692307692307676,0.0,0.000509159510089674,-0.5492585436333106,-0.000509159510089674,0.5492585436333106,-0.011395379913084258,0.17273950271728378
mint,0.6818181818181818,0.9090909090909092,0.8636363636363636,0.0,0.2727272727272727,0.2727272727272727,0.4481236650879947,0.2859341682916578,0.2988204222973299,2.9708400131019848,2.891851946382239,2.987090041620334,0.18181818181818188,0.2727272727272727,-0.14930324279066481,0.016250028518349335,0.14930324279066481,-0.016250028518349335,0.16218949679633693,0.07898806671974556
mirror,0.5833333333333334,1.0,0.9166666666666666,0.5,1.0,0.8333333333333334,0.2708313921261211,0.0,0.1028855953219811,1.8676338909712125,-0.0,0.8166890883150209,0.33333333333333326,0.33333333333333337,-0.16794579680414,-1.0509448026561916,0.16794579680414,1.0509448026561916,0.2708313921261211,1.8676338909712125
missile,0.2941176470588235,0.8235294117647058,0.9411764705882352,0.0588235294117647,0.4117647058823529,0.4117647058823529,0.7113649864216305,0.2365231630977931,0.2365231630977931,2.8073904508767225,1.73945419649189,1.73945419649189,0.6470588235294117,0.3529411764705882,-0.4748418233238374,-1.0679362543848325,0.4748418233238374,1.0679362543848325,0.4748418233238374,1.0679362543848325
